time stamp,severity,code,description
2022-04-05 15:15:26,WARNING,00300,Last listed coil = 19016681-04 don't match with last produced coil = 19017261-04 - invalid record
2022-04-05 15:15:26,WARNING,00300,Last listed coil = 18176361-01 don't match with last produced coil = 18176741-05 - invalid record
2022-04-05 15:15:26,WARNING,00300,Last listed coil = 19018721-05 don't match with last produced coil = 19019001-06 - invalid record
2022-04-05 15:15:26,WARNING,00300,Last listed coil = 18177401-05 don't match with last produced coil = 18177541-08 - invalid record
2022-04-05 15:15:26,WARNING,00300,Last listed coil = 18076181-05 don't match with last produced coil = 18076521-04 - invalid record
2022-04-05 15:15:26,WARNING,00300,Last listed coil = 18112841-03 don't match with last produced coil = 18112921-06 - invalid record
2022-04-05 15:15:26,WARNING,00300,Last listed coil = 18112841-03 don't match with last produced coil = 18112921-06 - invalid record
2022-04-05 15:15:26,WARNING,00300,Last listed coil = 19014041-02 don't match with last produced coil = 19014201-04 - invalid record
2022-04-05 15:15:26,WARNING,00300,Last listed coil = 19020681-01 don't match with last produced coil = 19021261-06 - invalid record
2022-04-05 15:15:26,WARNING,00300,Last listed coil = 19025261-02 don't match with last produced coil = 19025621-04 - invalid record
2022-04-05 15:15:26,WARNING,00300,Last listed coil = 18022601-07 don't match with last produced coil = 18022641-07 - invalid record
2022-04-05 15:15:26,WARNING,00300,Last listed coil = 18136461-01 don't match with last produced coil = 18136641-05 - invalid record
2022-04-05 15:15:26,WARNING,00300,Last listed coil = 18064881-03 don't match with last produced coil = 18064901-06 - invalid record
2022-04-05 15:15:27,WARNING,00300,Last listed coil = 18018941-03 don't match with last produced coil = 18019301-05 - invalid record
2022-04-05 15:15:27,WARNING,00300,Last listed coil = 18095821-05 don't match with last produced coil = 18096221-07 - invalid record
2022-04-05 15:15:27,WARNING,00300,Last listed coil = 18147041-07 don't match with last produced coil = 18147321-06 - invalid record
2022-04-05 15:15:27,WARNING,00300,Last listed coil = 18118861-05 don't match with last produced coil = 18119381-01 - invalid record
2022-04-05 15:15:27,WARNING,00300,Last listed coil = 18071601-03 don't match with last produced coil = 18071621-08 - invalid record
2022-04-05 15:15:27,WARNING,00300,Last listed coil = 18137701-01 don't match with last produced coil = 18137701-07 - invalid record
2022-04-05 15:15:27,WARNING,00300,Last listed coil = 18056041-05 don't match with last produced coil = 18056281-03 - invalid record
2022-04-05 15:15:27,WARNING,00300,Last listed coil = 18130841-03 don't match with last produced coil = 18131041-06 - invalid record
2022-04-05 15:15:27,WARNING,00300,Last listed coil = 18026721-03 don't match with last produced coil = 18027061-08 - invalid record
2022-04-05 15:15:27,WARNING,00300,Last listed coil = 18020041-05 don't match with last produced coil = 18020221-09 - invalid record
2022-04-05 15:15:27,WARNING,00300,Last listed coil = 18130841-03 don't match with last produced coil = 18131041-06 - invalid record
2022-04-05 15:15:27,WARNING,00300,Last listed coil = 18139541-02 don't match with last produced coil = 18139581-07 - invalid record
2022-04-05 15:15:27,WARNING,00300,Last listed coil = 18162781-05 don't match with last produced coil = 18163221-07 - invalid record
2022-04-05 15:15:28,WARNING,00300,Last listed coil = 18073721-04 don't match with last produced coil = 18074221-06 - invalid record
2022-04-05 15:15:28,WARNING,00300,Last listed coil = 18089541-04 don't match with last produced coil = 18089681-06 - invalid record
2022-04-05 15:15:28,WARNING,00300,Last listed coil = 18027721-07 don't match with last produced coil = 18027961-01 - invalid record
2022-04-05 15:15:28,WARNING,00300,Last listed coil = 18079501-05 don't match with last produced coil = 18079681-06 - invalid record
2022-04-05 15:15:28,WARNING,00300,Last listed coil = 18075601-08 don't match with last produced coil = 18075841-04 - invalid record
2022-04-05 15:15:28,WARNING,00300,Last listed coil = 18072301-02 don't match with last produced coil = 18072301-07 - invalid record
2022-04-05 15:15:28,WARNING,00300,Last listed coil = 18196661-05 don't match with last produced coil = 18196981-06 - invalid record
2022-04-05 15:15:28,WARNING,00300,Last listed coil = 19010601-07 don't match with last produced coil = 19010581-08 - invalid record
2022-04-05 15:15:28,WARNING,00300,Last listed coil = 18114981-04 don't match with last produced coil = 18115181-07 - invalid record
2022-04-05 15:15:28,WARNING,00300,Last listed coil = 19020681-01 don't match with last produced coil = 19021261-06 - invalid record
2022-04-05 15:15:28,WARNING,00300,Last listed coil = 18060541-03 don't match with last produced coil = 18060681-07 - invalid record
2022-04-05 15:15:28,WARNING,00300,Last listed coil = 18197341-07 don't match with last produced coil = 18197501-07 - invalid record
2022-04-05 15:15:29,WARNING,00300,Last listed coil = 18210601-02 don't match with last produced coil = 18210781-08 - invalid record
2022-04-05 15:15:29,WARNING,00300,Last listed coil = 19010601-07 don't match with last produced coil = 19010581-08 - invalid record
2022-04-05 15:15:29,WARNING,00300,Last listed coil = 18144161-04 don't match with last produced coil = 18144321-07 - invalid record
2022-04-05 15:15:29,WARNING,00300,Last listed coil = 19018721-05 don't match with last produced coil = 19019001-06 - invalid record
2022-04-05 15:15:29,WARNING,00300,Last listed coil = 18097881-02 don't match with last produced coil = 18098461-07 - invalid record
2022-04-05 15:15:29,WARNING,00300,Last listed coil = 18189621-01 don't match with last produced coil = 18190001-05 - invalid record
2022-04-05 15:15:29,WARNING,00300,Last listed coil = 19006501-01 don't match with last produced coil = 19006581-09 - invalid record
2022-04-05 15:15:29,WARNING,00300,Last listed coil = 19070281-06 don't match with last produced coil = 19070361-06 - invalid record
2022-04-05 15:15:29,WARNING,00300,Last listed coil = 19097321-04 don't match with last produced coil = 19097501-08 - invalid record
2022-04-05 15:15:29,WARNING,00300,Last listed coil = 19110201-06 don't match with last produced coil = 19110201-07 - invalid record
2022-04-05 15:15:30,WARNING,00300,Last listed coil = 18068461-04 don't match with last produced coil = 18068981-06 - invalid record
2022-04-05 15:15:30,WARNING,00300,Last listed coil = 18070401-01 don't match with last produced coil = 18070501-05 - invalid record
2022-04-05 15:15:30,WARNING,00300,Last listed coil = 18078621-04 don't match with last produced coil = 18078841-07 - invalid record
2022-04-05 15:15:30,WARNING,00300,Last listed coil = 18084941-02 don't match with last produced coil = 18085141-10 - invalid record
2022-04-05 15:15:30,WARNING,00300,Last listed coil = 18023201-01 don't match with last produced coil = 18023261-07 - invalid record
2022-04-05 15:15:30,WARNING,00300,Last listed coil = 18020281-06 don't match with last produced coil = 18020581-05 - invalid record
2022-04-05 15:15:30,WARNING,00300,Last listed coil = 18027161-05 don't match with last produced coil = 18027381-06 - invalid record
2022-04-05 15:15:30,WARNING,00300,Last listed coil = 18088821-06 don't match with last produced coil = 18089301-07 - invalid record
2022-04-05 15:15:30,WARNING,00300,Last listed coil = 18060541-03 don't match with last produced coil = 18060681-07 - invalid record
2022-04-05 15:15:30,WARNING,00300,Last listed coil = 18144601-01 don't match with last produced coil = 18145101-03 - invalid record
2022-04-05 15:15:30,WARNING,00300,Last listed coil = 18011181-01 don't match with last produced coil = 18011401-01 - invalid record
2022-04-05 15:15:31,WARNING,00300,Last listed coil = 18118861-05 don't match with last produced coil = 18119381-01 - invalid record
2022-04-05 15:15:31,WARNING,00300,Last listed coil = 18120841-03 don't match with last produced coil = 18121061-06 - invalid record
2022-04-05 15:15:31,WARNING,00300,Last listed coil = 18160301-01 don't match with last produced coil = 18160821-03 - invalid record
2022-04-05 15:15:31,WARNING,00300,Last listed coil = 18141481-03 don't match with last produced coil = 18142001-06 - invalid record
2022-04-05 15:15:31,WARNING,00300,Last listed coil = 18144161-04 don't match with last produced coil = 18144321-07 - invalid record
2022-04-05 15:15:31,WARNING,00300,Last listed coil = 18055101-02 don't match with last produced coil = 18055201-07 - invalid record
2022-04-05 15:15:31,WARNING,00300,Last listed coil = 18080461-02 don't match with last produced coil = 18080761-07 - invalid record
